Affinity Row ID;Organization Id;Name;Website;Status;Description;Owner;Investment Size;Last Email;Reminders;CB Location (Address) - Not available for export;CB Location (City) - Not available for export;CB Location (State) - Not available for export;CB Location (Country) - Not available for export;CB Industry - Not available for export;CB Investment Stage - Not available for export;Source;CB Last Funding Date - Not available for export;CB Investors - Not available for export;Lost Reason;Date Added;CB Description - Not available for export
43020980;279406992;PixoAnalytics;pixoanalytics.com;1 Lost;PixoAnalytics is a winner start-up among hundreds of ideas within Deutsche Post DHL Group worldwide. It was founded by Ali Özyigit & Baris Cem Sal along with their roles in Deutsche Post DHL Group. PixoAnalytics makes it possible to identify any item like letters, parcels, medications, fabric or plastic at any point in with its unique computer vision based surface structure recognition algorithm. This allows track and trace for any item without requiring additional identifiers. Our unique algorithm can identify an object in milliseconds among a database of millions. It can also identify fake and original products by visually inspecting material structure through a smartphone camera. Our technology has 6 patents pending worldwide. PixoAnalytics revolutionises the future of business with a blank sheet of paper and help fighting against fraud;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/22/2021;
43020979;284290426;nowomed science;nowomed.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software im Gesundheitsbereich.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;2 Out of focus;12/22/2021;
43020978;284290425;everyone energy UG (haftungsbeschräntk);everyone-energy.de;1 Lost;Das Unternehmen entwickelt Software, mit der auf Basis eines Fragebogens das beste Solar-Konzept für den jeweiligen Nutzer gefunden werden können soll. Dabei sollen zum Beispiel die Kosten der Anlage und der Beitrag für den Klimaschutz berechnet werden können.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/22/2021;
43020977;284290423;aibi solutions;aibi-solutions.com;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software im Bereich der Künstlichen Intelligenz und der Cybersecurity.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;No info;12/22/2021;
43020976;284290421;Vesoir;vesoir.com;1 Lost;Das Unternehmen entwickelt einen Online-Marktplatz, auf dem Anbieter von Mode und Kunden zusammenfinden können sollen. Somit sollen Kunden einfacher Angebote mehrerer Shops vergleichen und durchsuchen können.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;2 Out of focus;12/22/2021;
43020972;284290417;Dromni;dromni.eu;1 Lost;Das EXIST-geförderte Unternehmen entwickelt noch nicht näher bekannte Software für die Luftfahrt. Mit dieser sollen Umgebungen virtuell dargestellt werden, um semi-autonome Drohnen effektiver nutzen zu können.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/22/2021;
43020971;284290416;Ainda Innovations;ainda.ai;1 Lost;Das Unternehmen entwickelt KI-basierte Software für die produzierende Industrie, unter anderem in den Bereichen Datenauswertung, Bilderkennung und digitale Zwillinge.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;Team;12/22/2021;
42980889;117396270;MedPharmTec-Services;medpharmtec.de;1 Lost;MedPharmTec GmbH aus München ist Dienstleister der Pharmazeutischen Medizin und arbeitet für pharmazeutische und biotechnologische Unternehmen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42980822;283974873;GoodBytz;goodbytz.com;1 Lost;THE ARTOF COOKING POWERED BYROBOTS ROBOTIZING PROFESSIONAL KITCHENS Join Us Now WHY THEFOOD INDUSTRY? We are on a mission to make healthy, fresh and sustainable food accessible for everyone. We believe that food plays a major role in preventive health ...;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971833;284276858;THEO App;theo-app.com;1 Lost;Das Unternehmen entwickelt eine Mobile App, mit der Nutzer für ihren Führerschein lernen können sollen. Dabei sollen sich die Fragen individuell an den Nutzer anpassen können.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971832;284276855;Terra CT;terra-ct.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Hard- und Software in Form von Georadaren.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971831;284276853;RotHuf;rothuf.com;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Wearables und Software für Pferde, welche verschiedene Daten des Pferdes sammeln und auswerten können sollen.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;2 Out of focus;12/21/2021;
42971830;284276852;PRCS App;prcsapp.com;1 Lost;Das Unternehmen entwickelt eine noch nicht näher bekannte Mobile App zum tracken von Portfolios im Finanzbereich.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971829;284276851;Oogtech AI;oogtech-ai.de;1 Lost;Das Unternehmen entwickelt KI-basierte Software, die mithilfe von Bild- und Gesichtserkennung sowie bildgebender Verfahren (insbesondere optischer Kohärenztomographie) Netzhauterkrankungen erkennen und überwachen können soll. Das soll Sehbehinderungen aufgrund von Veränderungen an der Netzhaut wegen Diabetes vermeidbar machen.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971827;284276849;Meoton;meoton.com;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte KI-gestützte Software, welche Daten aus der Gastronomiebranche wie zum Beispiel das Angebot auf Speisekarten auswerten und Handelsempfehlungen abgeben können soll.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971824;284276848;MAxK;maxk-germany.com;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Hard- und Software im Bereich Sport.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971823;284276845;HappieHaus Wellbeing;happiehaus.com;1 Lost;Das Unternehmen entwickelt eine Mobile App zum Thema Brustkrebs, die neben Informationen über die Krankheit auch Tipps zu Ernährung, Sport und geistiger Gesundheit sowie eine Community enthalten soll.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971821;284276844;CapiWise;capiwise.com;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte KI-gestützte Software für Kapitalmarktanalysen und Handelsempfehlungen.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;No info;12/21/2021;
42971820;263736500;Skillme AG;skillme.de;1 Lost;Das von der Skillme ausgegründete Unternehmen entwickelt Software für die Logistik von Medikamenten. Dabei sollen beispielsweise Medikamente bestellt und Daten verwaltet werden können.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;Team;12/21/2021;
42971818;284276841;merlim;merlim.de;1 Lost;Das Unternehmen entwickelt Gewürze und Pasten aus Tomaten und Paprikas.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;2 Out of focus;12/21/2021;
42971816;283717929;memodio;memodio-app.com;1 Lost;The app against mild cognitive impairment.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971815;284276838;Mango Netsolutions;mangonetsolutions.com;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software zur Prozessautomatisierung.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;No info;12/21/2021;
42971813;284276837;Luc & Dan´s Food Lab;lucanddans.com;1 Lost;Das Unternehmen entwickelt Nahrungsergänzungsmittel in Form von Kaugummis. Diese sollen verschiedene Vitamine und kein Plastik enthalten.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;2 Out of focus;12/21/2021;
42971812;284276836;Lifelight Entertainment;lifelight-entertainment.de;1 Lost;Das Unternehmen entwickelt verschiedene Videospiele für den Computer.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971811;284276835;Green IN Beauty;greeninbeauty.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Nahrungsergänzungsmittel und Kosmetik.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971810;282992888;Crewting;crewting.com;1 Lost;Mit Crewting KollegInnen kennenlernen, in Kontakt bleiben und Spaß haben. Melde Dich jetzt kostenlos bei Crewting an!;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;Team;12/21/2021;
42971809;284276834;Clevercreek;clevercreek.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Produkte für den Angelsport.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971807;284276833;Yaloya;yaloya.club;1 Lost;Das Unternehmen entwickelt einen Online-Marktplatz, auf dem Anwälte verschiedene Orte, beispielsweise im Ausland zum Arbeiten mieten können sollen.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971806;284276832;WhalesDontFly H&F;whalesdontfly.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Videospiele.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;2 Out of focus;12/21/2021;
42971804;284276830;Together Living;together-living.de;1 Lost;Das Unternehmen entwickelt eine Mobile App, mit der sich verschiedene Menschen finden können sollen um, miteinander zu wohnen. Dabei soll es vor allem um Menschen gehen, die sich ein Leben in der Stadt nicht alleine leisten können.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971803;284276829;SmartPetPro;smartpetpro.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Tiernahrung.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971800;284276828;SAIZ;saiz.io;Call / Meeting -> move to dealflow;Das Unternehmen entwickelt ein Softwaretool, mit dem Kunden beim Onlineshopping von Kleidung ihre Größe besser einschätzen können sollen. Dabei soll der Kunde Angaben über sein Geschlecht, Größe, Körpertyp etc. machen, um eine persönliche Größenempfehlung zu erhalten.;Christina Schmidt <christina.schmidt@alstin.de>;;05/25/2022;;;;;;;;Startupdetector - START;;;;12/21/2021;
42971798;284276827;real-cis;real-cis.com;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software für den Schutz von Daten, vermutlich im Bereich Bauwesen und Immobilien.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;Team;12/21/2021;
42971796;283847190;OpenQ;openq.dev;To be contacted;Free, open-source work platform tailored for software development. Fund issues, get devs, merge pull requests 🤝 get paid https://t.co/DEe3E0edeP;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;;12/21/2021;
42971795;283851159;MakeStoryboard;makestoryboard.com;1 Lost;MakeStoryboard is online storyboarding software that lets you create and share storyboards quickly and easily. Get started now.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;No info;12/21/2021;
42971794;284276824;Hexflow;hexflow.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software im Logistikbereich.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;Team;12/21/2021;
42971792;284276822;HBOX Therapies;hbox-therapies.com;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Hardware für minimalinvasive, gezielte, hyperbarebare Oxygenierung (Therapieform mit reinem Sauerstoff).;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971791;284276821;GJIN;gjin.de;1 Lost;Das Unternehmen entwickelt einen Online-Marktplatz im B2B-Bereich für Dienstleistungen und Produkte. Dabei sollen Firmen Angebote durchsuchen oder Ausschreibungen erstellen können.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971790;284276819;COGO Hub;cogohub.eu;1 Lost;Das Unternehmen entwickelt Software in Form einer Jobbörse für Pflegekräfte.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971788;284276818;Vivity Home;vivity-home.com;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software für die Kurzzeitvermietung von Immobilien.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971785;284276817;use2go Digital;use2go.com;1 Lost;Das Unternehmen entwickelt Software, mit der Firmen Werbepräsentationen erstellen und präsentieren können sollen. Dazu sollen Daten aus externen Datenbanken benutzt und interaktive Inhalte erstellt werden können.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;Team;12/21/2021;
42971784;284276815;Prosmartec;prosmartec.de;1 Lost;Das Unternehmen entwickelt Software, mit der Gastronomiebetriebe ihre Speisekarte digitalisieren und Kunden über einen Onlineshop Speisen bestellen können sollen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;Team;12/21/2021;
42971782;284276814;BestCarAuction;bestcarauction.de;1 Lost;Das Unternehmen entwickelt Software in Form einer Online-Auktionsplattform für Oldtimer und andere seltene Fahrzeuge.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971779;284276812;Aviasonic;aviasonic.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Prüfverfahren für die Luftfahrt.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;2 Out of focus;12/21/2021;
42971778;284559753;AIRRANGE;airrange.io;Call / Meeting -> move to dealflow;Das Unternehmen entwickelt Software, mit der Excel-Daten geteilt und verarbeitet werden können sollen. Dabei sollen bestimmte Personen angegeben werden, die die Daten verändern dürfen, Veränderungen eingesehen und interaktive Applikationen aus den Daten erstellt werden können.;Sophie Tribius <sophie.tribius@alstin.de>;;02.01.2022;;;;;;;;Startupdetector - START;;;;12/21/2021;
42971777;284276811;AddInno;addinno.com;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software mit zugehöriger Hardware.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;No info;12/21/2021;
42971775;278960127;The Future Living;thefutureliving.com;1 Lost;Future Living is guided by the vision of a sustainable and responsible economy and life. We are driving by the excitement of building technology, connecting businesses with customers and providing knowledge that change our current ways of living. We help people, businesses and communities to raise their environmental awareness and guide them towards a zero waste journey.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971774;284276808;Rent and Play;rentandplay.de;1 Lost;Das Unternehmen entwickelt einen Service, über den sich Nutzer Gaming-Hardware wie zum Beispiel Konsolen, Computer oder Controller ausleihen können sollen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971773;284276807;Inquis Intelligence;inquis-intelligence.de;1 Lost;Das Unternehmen entwickelt KI-gestützte Software, welche Bewegungen globaler Aktienindizes, Rohstoffen und Einzelwerten analysieren können soll.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971771;284276806;Hydroplace;hydroplace.de;1 Lost;Das Unternehmen entwickelt einen Online-Marktplatz für Wasserstofferzeuger und -verbraucher. Dabei sollen die Mengen, die benötigt oder abzugeben sind, angegeben und von Logistikpartnern abgeholt werden können.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;12/21/2021;
42971768;284276803;BioMedicalTechnology;biomedicaltechnology.org;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte medizinische Produkte.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;2 Out of focus;12/21/2021;
42914109;284270360;Wide Thinker;;1 Lost;Das Unternehmen entwickelt einen noch nicht näher bekannten Onlinemarktplatz für die Vermittlung von Dienstleistungen für ausländische Studierende, für Sprachreisen, Aupair-Aufenthalte etc.;Silas Hundhausen <silas.hundhausen@gmail.com>;;;;;;;;;;;;;;;
42914107;284270358;SNACKED!;;1 Lost;Das Unternehmen entwickelt eine noch nicht näher bekannte Mobile App im Bereich Herausforderungen.;Silas Hundhausen <silas.hundhausen@gmail.com>;;;;;;;;;;;;;;;
42914104;284270356;RockFeel;;1 Lost;Das EXIST-geförderte Unternehmen entwickelt berührungslose Sensorik für schneidende Gesteinsabbaumaschinen, mit der Festigkeitsunterschiede im geschnittenen Material gemessen werden sollen. So sollen Erze künftig automatisiert aus geringmächtigen Ganglagerstätten wirtschaftlich gewonnen werden können.;Silas Hundhausen <silas.hundhausen@gmail.com>;;;;;;;;;;;;;;;
42914102;284270355;m2ing;;To be contacted;Das Unternehmen entwickelt noch nicht näher bekannte Software zur Bauwerksprüfung und -diagnostik.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;;;;;;
42914099;284270352;Lidyne;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Hardware im Bereich der Elektrotechnik.;Silas Hundhausen <silas.hundhausen@gmail.com>;;;;;;;;;;;;;;;
42914098;284270351;Kcrypt Lab;;To be contacted;Das Unternehmen entwickelt noch nicht näher bekannte Open-Source-Software im Bereich Kryptografie.;Silas Hundhausen <silas.hundhausen@gmail.com>;;;;;;;;;;;;;;;
42914097;284270350;ecoro;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Verkehrswege mit Hohlräumen unter der Oberfläche.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;;;;;;
42914094;284270349;Praxion;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software für die Prozessoptimierung im Gesundheitswesen.;Silas Hundhausen <silas.hundhausen@gmail.com>;;;;;;;;;;;;;;;
42914093;284270347;Mostly Games;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Videospiele.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;;;;;;
42914091;284270345;haperepa;;To be contacted;Das Unternehmen entwickelt noch nicht näher bekannte Software im Bereich Geologie.;Silas Hundhausen <silas.hundhausen@gmail.com>;;;;;;;;;;;;;;;
42914090;284270342;ZenOps Technologies;;Call / Meeting -> move to dealflow;Das Unternehmen entwickelt noch nicht näher bekannte Software im Bereich Telekommunikation und Cybersecurity.;Silas Hundhausen <silas.hundhausen@gmail.com>;;;;;;;;;;;;;;;
42914089;284270340;YOLLA Food & Tech;vytal.org;To be contacted;Das Unternehmen entwickelt einen noch nicht näher bekannten Onlinevertrieb von Lebensmitteln und Bedarfsartikeln.;Silas Hundhausen <silas.hundhausen@gmail.com>;;;;;;;;;;;;;;;
42914087;284270337;Proton Camera Innovations;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Kameras.;Silas Hundhausen <silas.hundhausen@gmail.com>;;;;;;;;;;;;;;;
42914085;284270335;MoneyWalk;;1 Lost;Das Unternehmen entwickelt eine noch nicht näher bekannte Mobile App in den Bereichen Sport und Finanzen.;Silas Hundhausen <silas.hundhausen@gmail.com>;;;;;;;;;;;;;;;
42914081;284270334;foodroots;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software zur Förderung der regenerativen Landwirtschaft.;Silas Hundhausen <silas.hundhausen@gmail.com>;;;;;;;;;;;;;;;
42914077;284270332;Directra;;To be contacted;Das Unternehmen entwickelt eine noch nicht näher bekannte Plattform für die Vermittlung von Personal und Projekten.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;;;;;;
42914073;284270329;SchLuck;;1 Lost;Das Unternehmen entwickelt vermutlich eine neue Biermarke.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;;;;;;
42914070;284270327;S.K. Ink;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Kosmetik für die Pflege von Tattoos.;Silas Hundhausen <silas.hundhausen@gmail.com>;;;;;;;;;;;;;;;
42914068;284270324;MEVAtec;;To be contacted;Das Unternehmen entwickelt noch nicht näher bekannte Software zur digitalen Validierung von Medizinprodukten.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;;;;;;
42914065;284270322;Luminissimo Design;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Möbel mit digitalen Funktionen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;;;;;;
42914062;284270321;eyes.games;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Hard- und Software in den Bereichen Gaming und Bildung.;Silas Hundhausen <silas.hundhausen@gmail.com>;;;;;;;;;;;;;;;
42914059;284270318;CERTAIN;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software für die Produkt- und Arbeitsplatzsicherheit.;Silas Hundhausen <silas.hundhausen@gmail.com>;;;;;;;;;;;;;;;
42869324;284255428;Flash;joinflash.link;Outreach done;Das Startup Flash, das von den GoTalent-Gründern Sascha Hagro, Maximilian Schulze Wenning und Jacob Tyree gegründet wurde, richtet sich an D2C-Marken aber auch an Käufer:innen. “In essence, we are operating on the very edge of what’s possible in e-commerce and are inventing the future”, teilt das Team mit.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;deutsche startups;;;;12/17/2021;
42869320;284255427;myGrapes;mygrapes.de;1 Lost;myGrapes aus Malterdingen, das von Omar Nazary und Marc Scheer gegründet wurde, setzt auf Wein im Abo. “Im Gegensatz zu anderen Wein-Abos auf dem Markt, hat der Abonnent die freie Wahl, wie er sein persönliches Weinerlebnis gestalten möchte”, schreiben die Gründer.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;deutsche startups;;;1 Sector / Business Model;12/17/2021;
42869318;283993171;myflexhome;myflexhome.de;1 Lost;MyFlexHome - Dein Zuhause in der Stadt;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;deutsche startups;;;2 Out of focus;12/17/2021;
42869315;284255426;DIGIaccess;digiaccess.org;1 Lost;Bei DIGIaccess aus Bonn dreht sich alles um das wichtige Thema Barrierefreiheit. Die Jungfirma schreibt dazu: “DIGIaccess verändert die Barrierefreiheit im Internet, indem ein aufwendiger und kostspieliger manueller Prozess durch eine automatisierte KI-Technologie auf dem neuesten Stand der Technik ersetzt wird”.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;deutsche startups;;;Team;12/17/2021;
42869312;284255425;Treu-Refill;treu-refill.de;1 Lost;Das Berliner Startup Treu-Refill, das von den Freundinnen Eva Wendt und Christine Sehm gegründet wurde, entwickelt vegane Shampoo- und Duschbad-Alternativen. Treu-Refill setzt dabei “als nachhaltige Alternative zur Flüssigseife auf reine Essenzen in Pulverform zum Selbermixen”.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;deutsche startups;;;2 Out of focus;12/17/2021;
42868615;284255314;PearlUp;pearup.de;Call / Meeting -> move to dealflow;Die Bildungsplattform PearlUp möchte Lehrkräfte beim Vorbereiten von digitalem Unterricht unterstützen. Unterrichtende können aus einer Auswahl von Unterrichtsmaterialien wählen oder ihre eigenen Materialien erstellen. Dabei bietet die Plattform auch modernes Lehrmaterial mit Gamification-Elementen.;Sophie Tribius <sophie.tribius@alstin.de>;;02/15/2022;;;;;;;;deutsche startups;;;;12/17/2021;
42868438;282720072;AMOS IT;amos-it.de;1 Lost;Wir bei AMOS IT glauben, dass die digitale Transformation eine Chance für die Kirchen darstellt. Wir unterstützen sie dabei!;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;deutsche startups;;;1 Sector / Business Model;12/17/2021;
42867709;262953178;sprad;sprad.io;1 Lost;Most effective employee referral software for white-collar and blue-collar workers. We help you to use the full potential in employee referrals.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;deutsche startups;;;1 Sector / Business Model;12/17/2021;
42867697;284255150;Topi;topi.eu;Outreach done;Das Berliner FinTech Topi, das von Estelle Merle und Charlotte Pallua gegründet wurde, entwickelt eine Payment-Lösung für Unternehmen. “The company aims to become a global enabler of fast and frictionless payments for business-to-business trade”, heißt es in der Presseaussendung.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;deutsche startups;;;;12/17/2021;
42867616;261113528;Nala Care;nala.care;1 Lost;We do this by offering a 24/7 digital health companion for patients and parents alike. Download now on www.Nala.care;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;deutsche startups;;;1 Sector / Business Model;12/17/2021;
42867554;281187041;Dealcode GmbH;dealcode.ai;Call / Meeting -> move to dealflow;Make your sales team data-driven and leverage the value of AI guided selling to increase win-rates and revenue.;Christina Schmidt <christina.schmidt@alstin.de>;;06.07.2022;;;;;;;;deutsche startups;;;;12/17/2021;
42850976;284251840;Hakuna;hellohakuna.com;To be contacted;Integriere den passenden Schutz für Produkte aller Art direkt in Deinem Onlineshop. Mache Deine Kunden glücklich und profitiere gleichzeitig von zusätzlichem Umsatz!;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;deutsche startups;;;;12/17/2021;
42823664;284246483;Bloomwell Group;bloomwellgroup.com;1 Lost;Die Bloomwell Group aus Frankfurt am Main, das vom Farmako-Macher Niklas Kouparanis und Anna-Sophia Kouparanis gegründet wurde, positioniert sich “als Holding-Gesellschaft für medizinische Cannabis-Unternehmen sowie potenziell für Unternehmen in zukünftig womöglich legalen Cannabis-Märkten”.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;deutsche startups;;;2 Out of focus;12/16/2021;
42795110;284243544;SatoSea Oncology;;1 Lost;Das Unternehmen entwickelt und vertreibt noch nicht näher bekannte pharmazeutische und radiopharmazeutische Produkte.;Silas Hundhausen <silas.hundhausen@gmail.com>;;;;;;;;;;;;;;;
42795109;284243543;CUDA;;1 Lost;Das Unternehmen bietet noch nicht näher bekannte Dienstleistungen in den Bereichen Events, Golf und Gastronomie.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;;;;;;
42795108;284243542;Ca-Sa Product;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekanntes Pool- und Haushaltszubehör.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;;;;;;
42794336;127864476;In Mind Cloud;inmindcloud.com;1 Lost;In Mind Cloud is the world's only scalable digital sales platform for manufacturing. CRM, CPQ & eCommerce in an all in one digital platform.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;Too much raised;12/15/2021;
42794334;265124552;FELS Group GmbH;fels.investments;1 Lost;Das Unternehmen entwickelt eine Mobile App-basierte Lösung für den Wertpapierhandel, bei dem Nutzer mit ihren Investments Profis folgen können sollen.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;2 Out of focus;12/15/2021;
